DATE,AAPL,ABBV,ALV,AMGN,AMZN,BA,BHP,BKH,BP,BSAC,C,CSCO,CVX,DD,DIS,GE,GOOG,GSK,IBM,INTC,JNJ,JPM,KO,MA,MCD,META,MMM,MRK,MSFT,NVDA,ORCL,PEP,PFE,PG,PM,ROG,RY,SAN,TM,TSM,TTE,V,WMT,XOM
2022-09-16,150.7,144.06,73.77,231.14,123.53,144.28999,50.95,76.41,31.01,15.36,48.11,43.3,156.45,53.98,108.25,66.39,103.63,30.83,127.27,29.24,167.60001,117.08,59.54,315.13,254.91,146.28999,116.61,87.72,244.74001,131.98,68.83,166.97,46.03,138.28,95.56,249.23,95.31,2.63,140.74001,77.89,50.16,193.3,133.19,93.21
2022-09-19,154.48,142.66,75.54,230.75999,124.66,144.88,51.89,77.38,30.9,15.95,48.24,43.3,156.89999,55.33,109.17,67.05,103.85,30.78,127.73,29.44,166.28,118.16,59.99,314.03,257.01001,148.02,116.64,86.64,244.52,133.82001,69.07,168.73,45.44,137.99001,95.92,243.39,96.26,2.62,141.45,78.23,48.94,193.13,134.33,93.2
2022-09-20,156.89999,141.77,73.16,227.71001,122.19,145.94,51.45,75.92,31.0,15.45,47.25,42.58,156.28,54.25,107.57,66.59,101.83,30.49,126.3,28.96,164.97,115.83,59.9,313.26999,255.39999,146.09,116.52,86.0,242.45,131.75999,68.11,168.92,44.77,137.5,96.01,242.39,95.24,2.58,140.73,78.15,48.05,192.07001,133.55,92.44
2022-09-21,153.72,140.31,71.34,224.46001,118.54,143.28999,50.01,74.77,30.52,15.09,46.33,41.59,155.00999,53.15,104.49,65.22,100.01,29.77,124.93,28.47,163.28,112.49,59.4,304.5,251.08,142.12,114.81,84.53,238.95,132.61,66.75,168.44,43.92,135.73,96.42,241.48,93.39,2.5,137.58,77.14,47.8,187.02,134.77,90.95
2022-09-22,152.74001,143.00999,70.0,227.75,117.31,138.71001,51.21,74.82,30.79,15.16,45.58,41.15,154.89,52.49,102.16,65.36,100.57,30.01,125.31,28.07,166.17999,111.21,59.26,298.35999,247.94,142.82001,114.14,87.51,240.98,125.61,66.03,168.60001,44.57,136.21001,95.79,246.75999,92.68,2.52,139.05,75.63,47.97,185.78999,133.39,90.57
2022-09-23,150.42999,143.06,66.64,226.97,113.78,131.25999,48.87,73.28,28.08,14.46,44.26,40.66,144.77,50.74,99.5,64.55,99.17,29.36,122.71,27.52,166.72,109.14,58.6,293.57999,245.95,140.41,112.99,86.78,237.92,125.16,64.55,168.52,44.08,135.58,91.79,244.25,90.78,2.42,137.28,73.87,44.94,183.96001,130.06,85.75
2022-09-26,150.77,141.21001,68.28,226.87,115.15,127.34,47.47,71.68,27.26,13.56,42.99,40.58,140.96001,50.05,98.12,64.35,98.81,28.82,122.01,26.97,165.7,106.79,57.87,290.10999,243.75999,136.37,113.0,86.18,237.45,122.28,63.45,168.45,43.83,135.71001,90.17,241.62,90.2,2.34,135.62,73.01,44.86,180.59,131.31,83.98
2022-09-27,151.75999,141.72,68.72,225.99001,114.41,127.51,48.5,69.48,27.55,13.51,42.59,40.52,141.02,50.09,95.85,64.47,98.09,28.66,121.74,26.89,164.94,105.85,56.38,286.48001,236.7,134.39999,112.41,85.84,236.41,124.13,62.42,166.00999,44.09,131.98,87.02,244.2,89.57,2.31,135.74001,73.03,45.51,177.87,130.95,85.74
2022-09-28,149.84,144.60001,70.3,230.98,118.01,133.44,50.13,71.2,28.56,13.85,43.4,41.34,145.78,51.25,99.4,64.46,100.74,29.46,122.76,27.13,166.36,107.99,56.98,290.17999,236.94,141.61,114.28,86.78,241.07001,127.36,63.07,168.67,44.43,131.98,87.35,246.03,91.54,2.36,136.89,72.13,46.22,179.17999,133.11,88.86
2022-09-29,142.48,142.72,67.15,228.41,114.8,125.33,50.42,69.15,28.75,13.87,42.39,40.57,144.77,50.65,97.45,62.73,98.09,29.36,121.63,26.38,164.53,106.16,56.57,286.76999,234.39999,136.41,112.3,86.64,237.5,122.2,61.4,166.61,44.16,128.7,86.09,245.78,90.84,2.31,133.75999,69.28,46.65,180.06,132.25,88.68
2022-09-30,138.2,134.21001,66.63,225.39999,113.0,121.08,50.04,67.73,28.55,14.01,41.67,40.0,143.67,50.4,94.33,61.91,96.15,29.43,118.81,25.77,163.36,104.5,56.02,284.34,230.74001,135.67999,110.5,86.12,232.89999,121.39,61.07,163.25999,43.76,126.25,83.01,241.88,90.04,2.32,130.28999,68.56,46.52,177.64999,129.7,87.31
2022-10-03,142.45,138.32001,70.5,230.44,115.88,126.05,51.66,69.56,30.1,14.66,42.56,41.29,151.73,52.43,97.13,63.6,99.3,30.25,121.51,26.97,163.2,107.73,56.65,290.48001,235.34,138.61,113.22,87.55,240.74001,125.12,63.08,165.25,44.14,128.50999,85.03,242.48,92.01,2.42,135.59,69.25,49.23,181.64999,132.53,91.92
2022-10-04,146.10001,141.99001,74.48,233.02,121.09,133.50999,53.23,70.66,31.28,14.88,44.41,41.82,157.63,54.72,101.44,67.54,102.41,30.71,125.5,27.7,165.62,112.77,56.78,301.26999,238.5,140.28,115.62,88.39,248.88,131.67,65.69,167.11,44.46,130.10001,87.0,244.63,95.21,2.64,139.85001,72.81,51.4,185.64999,134.25,95.27
2022-10-05,146.39999,143.33,73.61,233.82001,120.95,132.11,52.59,68.85,31.38,14.64,43.84,41.99,158.53,54.46,100.8,67.44,102.22,30.41,125.74,27.64,165.11,110.39,56.24,304.20001,239.09,138.98,115.17,88.39,249.2,132.09,66.64,166.0,44.12,129.2,86.97,240.50999,94.16,2.53,138.09,74.48,51.27,187.67,132.92,99.12
2022-10-06,145.42999,140.28999,74.18,230.94,120.3,132.2,51.57,65.67,31.14,14.35,43.06,41.52,161.42,53.18,100.04,66.22,102.24,30.0,122.23,27.18,161.91,108.14,55.03,299.23001,234.75,139.07001,111.12,87.44,246.78999,131.3,65.3,162.8,43.09,126.48,85.47,238.02,90.59,2.48,136.17,74.35,50.71,185.59,131.67999,102.06
2022-10-07,140.09,138.75999,72.91,229.03,114.56,129.78999,51.18,64.73,31.08,14.25,42.19,40.27,160.03,52.36,97.16,64.56,99.57,30.11,118.82,25.72,160.2,105.98,54.51,294.97,233.19,133.45,107.52,87.6,234.24001,120.76,63.29,161.61,42.32,124.27,84.65,236.3,88.06,2.45,135.85001,69.75,50.91,183.83,128.56,101.03
2022-10-10,140.42,138.31,71.67,232.14999,113.67,131.89999,51.22,65.27,30.35,14.3,41.6,39.89,157.14,51.73,95.16,64.98,98.71,30.19,117.75,25.2,160.41,104.99,54.39,291.78,234.95,133.78999,108.46,90.48,229.25,116.7,62.57,161.82001,41.75,123.76,84.0,234.77,87.72,2.42,134.86,67.44,49.5,182.17999,129.32001,98.84
2022-10-11,138.98,141.50999,71.7,245.44,112.21,131.57001,50.13,64.59,29.81,14.16,40.45,39.58,157.17,51.8,93.1,64.0,98.05,30.43,117.8,25.04,162.73,101.96,54.48,286.04999,237.05,128.53999,108.84,91.05,225.41,115.86,62.41,162.59,41.92,124.23,85.62,233.28999,85.51,2.37,135.06,63.45,48.8,179.14,132.67,98.0
2022-10-12,138.34,139.98,70.9,246.44,112.9,130.42,49.14,62.64,29.95,14.32,40.84,39.27,157.64,51.58,93.41,64.74,98.3,30.37,117.57,25.33,162.69,103.61,55.14,283.38,237.06,127.5,108.95,90.42,225.75,115.0,63.78,169.39,42.03,124.43,85.67,231.32001,85.83,2.34,135.0,64.11,48.32,178.24001,131.17,98.43
2022-10-13,142.99001,142.92,72.21,251.66,112.53,132.39999,50.24,62.43,31.15,14.45,42.95,40.61,165.28,53.31,96.64,67.94,99.71,30.65,121.79,26.42,165.14999,109.37,55.87,293.95999,246.75,130.28999,114.26,92.49,234.24001,119.6,65.2,174.61,42.98,126.31,87.23,229.08,88.73,2.46,136.38,66.62,50.43,184.66,132.28,101.87
2022-10-14,138.38,142.94,71.31,251.34,106.9,133.14999,48.31,61.35,30.33,13.78,43.23,40.2,160.14,52.1,94.45,67.57,97.18,30.71,120.04,25.91,164.46001,111.19,54.98,288.69,243.16,126.76,113.63,92.18,228.56,112.27,64.31,170.19,42.86,125.08,85.26,234.35001,87.81,2.43,134.11,63.92,51.0,182.62,130.42999,99.19
2022-10-17,142.41,144.41,73.82,252.92999,113.79,136.09,49.81,63.32,30.48,14.22,43.59,41.3,161.31,53.22,97.33,68.63,100.78,31.3,121.52,26.42,166.59,115.86,55.69,295.04001,246.48,134.03999,113.86,94.12,237.53,118.88,67.02,172.73,43.65,127.34,85.57,235.09,89.99,2.51,136.16,64.89,51.6,185.25,131.37,100.62
2022-10-18,143.75,144.60001,75.32,252.12,116.36,137.34,49.29,64.16,30.48,14.26,44.15,41.79,162.72,55.17,98.48,70.7,101.39,31.25,122.94,25.87,166.00999,118.84,56.44,300.38,249.19,132.8,115.95,94.61,238.5,119.67,67.03,175.06,44.09,128.37,86.31,239.89999,90.34,2.6,134.25999,63.71,51.52,187.17,134.14,100.8
2022-10-19,143.86,143.13,75.36,248.19,115.07,138.39,48.57,62.98,30.9,13.93,43.34,41.88,168.0,54.1,98.99,70.53,100.29,31.31,122.51,26.0,164.69,116.51,55.96,297.76001,250.75,133.23,114.2,93.26,236.48,120.51,66.3,173.36,43.11,129.56,86.47,238.99001,89.6,2.56,132.97,63.66,52.06,186.41,133.75999,103.79
2022-10-20,143.39,142.92999,73.67,247.45,115.25,139.13,48.25,61.08,30.96,13.66,42.92,41.71,168.96001,53.76,98.59,69.97,100.53,31.06,128.3,26.08,165.11,116.13,55.08,296.28,249.77,131.53,113.11,92.94,236.14999,121.94,69.25,171.46001,42.91,126.99,85.03,234.75999,88.37,2.58,133.24001,63.58,51.85,187.22,134.09,103.93
2022-10-21,147.27,147.06,76.69,251.94,119.32,141.32001,50.26,61.33,31.36,14.03,44.26,42.8,173.19,55.58,102.04,72.82,101.48,31.87,129.89999,26.97,168.71001,122.23,55.96,302.37,254.55,130.00999,116.81,95.67,242.12,124.66,72.7,173.06,44.95,128.58,86.51,235.84,90.72,2.62,133.75999,63.75,52.18,190.37,136.8,105.86
2022-10-24,149.45,150.89,79.19,261.32001,119.82,142.05,49.01,61.59,31.8,13.69,44.41,43.54,173.13,56.01,101.72,73.36,102.97,31.76,132.69,27.18,170.98,122.38,57.57,305.60001,255.32001,129.72,118.38,97.37,247.25,125.99,72.92,177.67999,45.54,129.37,87.19,235.14,90.81,2.68,134.74001,61.29,52.69,190.71001,139.41,106.6
2022-10-25,152.34,149.82001,79.9,259.98999,120.6,146.64999,49.67,63.0,32.08,13.96,45.32,44.36,174.92999,56.96,104.36,73.0,104.93,32.24,132.92999,27.41,170.71001,122.7,58.95,311.41,255.73,137.50999,118.5,97.71,250.66,132.61,73.14,178.27,45.59,130.86,88.5,237.47,91.02,2.74,137.07001,61.14,52.77,194.38,140.07001,105.88
2022-10-26,149.35001,152.50999,79.42,266.66,115.66,133.78999,51.06,63.39,32.31,14.17,45.41,44.38,177.09,57.09,104.63,75.46,94.82,32.69,135.00999,27.21,172.21001,124.11,59.39,319.51001,256.60999,129.82001,122.7,98.41,231.32001,128.96001,74.82,179.07001,46.06,131.78,89.58,234.10001,91.64,2.69,137.92999,60.84,53.76,203.33,141.14,107.14
2022-10-27,144.8,153.5,80.02,267.23001,110.96,139.75999,49.9,64.72,33.23,14.52,45.44,44.42,177.89999,56.77,104.44,76.0,92.6,32.72,134.77,26.27,172.31,124.6,59.53,319.37,265.10999,97.94,122.8,99.74,226.75,131.75999,75.15,178.88,45.74,131.88,89.54,236.63,91.95,2.61,136.47,60.95,54.25,204.28999,140.73,107.55
2022-10-28,155.74001,147.61,80.44,273.81,103.41,143.84,47.53,65.87,33.15,14.3,46.13,45.64,179.98,57.56,105.95,78.33,96.58,33.27,138.50999,29.07,174.87,126.08,60.76,329.47,274.51999,99.2,126.6,100.77,235.87,138.34,77.36,182.23,47.43,135.22,92.53,236.05,92.25,2.68,139.52,62.01,54.77,209.34,142.50999,110.7
2022-10-31,153.34,146.39999,80.35,270.35001,102.44,142.50999,47.82,65.37,33.28,14.43,45.86,45.43,180.89999,57.2,106.54,77.81,94.66,33.17,138.28999,28.43,173.97,125.88,59.85,328.17999,272.66,93.16,125.79,101.2,232.13,134.97,78.07,181.58,46.55,134.67,91.85,235.33,92.47,2.61,138.81,61.55,54.77,207.16,142.33,110.81
2022-11-01,150.64999,146.91,80.97,272.06,96.79,143.38,49.6,65.66,33.2,14.54,46.22,45.46,182.22,58.7,106.0,78.21,90.5,33.46,138.2,28.3,173.09,128.14999,59.64,333.19,272.95001,95.2,125.3,99.76,228.17,135.42999,77.11,180.75999,48.01,134.88,91.72,229.49001,92.47,2.64,135.16,61.58,55.85,206.92999,141.69,111.91
2022-11-02,145.03,144.52,79.12,269.01001,92.12,147.41,48.07,65.05,32.76,14.26,45.55,44.57,178.5,60.54,101.82,77.4,87.07,33.12,136.83,27.42,170.42999,126.97,58.81,319.82001,270.37,90.54,122.86,99.4,220.10001,132.19,75.12,178.24001,47.07,132.94,89.38,127.83,91.72,2.58,135.39,60.52,54.79,200.95,140.75,109.61
2022-11-03,138.88,144.42,79.27,265.88,89.3,156.75,48.33,63.47,33.04,14.17,44.58,43.85,181.13,59.61,99.25,78.38,83.49,32.84,134.47,27.39,170.72,127.2,58.78,309.17001,272.95001,88.91,122.85,98.75,214.25,134.21001,75.03,177.78,46.57,132.03,88.34,108.89,91.26,2.53,135.25,60.28,55.62,194.75,140.72,111.1
2022-11-04,138.38,145.28,84.32,269.04001,90.98,160.00999,53.04,64.74,33.92,14.62,45.13,44.52,183.42,61.93,99.58,81.07,86.7,32.99,136.96001,28.2,171.48,130.67999,59.26,318.37,274.62,90.79,124.84,99.2,221.39,141.56,76.0,178.78,47.22,134.44,89.98,105.62,94.45,2.69,137.35001,62.48,57.44,196.98,140.97,112.31
2022-11-07,138.92,148.10001,84.08,277.01999,90.53,164.91,52.79,63.0,34.33,14.61,45.73,44.55,185.61,61.74,100.43,83.46,88.65,31.94,138.34,28.41,172.98,131.37,59.49,325.13,276.41,96.72,124.68,100.07,227.87,143.00999,76.74,180.21001,47.09,136.5,90.9,105.35,95.04,2.67,137.25999,62.76,57.87,200.10001,142.45,113.64
2022-11-08,139.5,148.53,84.54,292.39001,89.98,169.62,53.35,63.87,33.73,15.31,46.12,44.61,185.34,66.28,99.9,84.0,88.91,32.22,140.03999,28.48,173.84,131.45,59.6,325.75,278.39999,96.47,125.35,101.5,228.87,146.02,75.64,180.71001,47.35,136.81,92.5,104.56,95.81,2.67,137.5,65.02,57.34,201.78,142.78999,114.0
2022-11-09,134.87,147.62,81.79,289.64999,86.14,168.74001,52.1,64.16,32.33,14.81,45.36,43.91,177.92999,67.03,86.75,83.15,87.4,32.42,137.39,27.52,172.45,129.74001,58.77,315.64001,277.79001,101.47,123.83,101.59,224.50999,137.75999,75.66,178.55,46.72,136.48,90.97,102.48,94.37,2.61,134.53,65.0,56.3,193.92999,139.47,108.9
2022-11-10,146.87,149.72,88.11,291.01001,96.63,177.58,54.44,67.59,32.95,15.04,48.42,45.66,181.3,69.65,90.46,85.38,94.17,33.47,141.23,29.76,174.47,135.08,60.88,337.26999,275.88,111.87,129.14999,101.89,242.98,157.5,77.17,181.7,47.38,141.17999,93.25,107.97,98.18,2.61,140.52,70.84,57.16,205.57001,142.36,110.5
2022-11-11,149.7,150.16,88.57,285.01999,100.79,177.49001,58.05,67.05,33.84,15.43,50.19,44.79,186.46001,70.81,95.01,86.31,96.73,31.58,143.17,30.43,169.25,135.3,61.32,339.29001,271.39001,113.02,132.98,97.96,247.11,163.27,77.74,178.05,47.6,140.97,94.47,104.55,99.28,2.65,143.25999,73.83,58.87,205.0,142.58,113.95
2022-11-14,148.28,151.74001,87.22,285.29999,98.49,173.55,58.39,66.79,33.55,15.13,49.02,44.74,186.55,70.57,94.28,85.83,96.03,32.54,144.2,30.35,171.91,133.91,60.73,339.37,272.26999,114.22,131.03,100.35,241.55,162.95,78.53,176.73,49.24,140.98,93.93,103.78,98.88,2.65,142.12,72.8,58.05,206.86,138.39,113.37
2022-11-15,150.03999,153.03999,88.21,283.60001,98.94,175.35001,59.69,67.4,33.91,15.11,49.03,44.9,188.05,70.67,95.51,87.14,98.72,32.29,144.34,30.71,172.39,132.94,60.63,343.51001,267.84,117.08,131.22,99.6,241.97,166.66,79.18,177.19,48.57,140.49001,94.67,107.09,99.17,2.68,143.75,80.46,59.56,209.99001,147.44,114.13
2022-11-16,148.78999,151.87,86.18,283.76999,97.12,172.69,58.68,66.97,33.97,14.66,48.37,44.39,184.99001,69.13,93.95,84.9,98.99,32.91,144.52,29.53,173.46001,133.12,60.52,342.76001,272.51001,113.23,128.74001,99.93,241.73,159.10001,79.89,178.33,48.05,141.74001,94.71,105.17,98.63,2.66,142.12,79.45,60.09,210.14,148.5,112.91
2022-11-17,150.72,152.16,85.71,287.29999,94.85,172.78,58.6,66.5,34.35,14.61,48.25,46.59,184.09,69.34,91.45,85.39,98.5,32.59,146.09,29.89,174.86,132.53999,60.71,341.26999,273.35999,111.45,127.15,102.31,241.67999,156.77,79.2,180.03,48.33,140.87,95.16,103.69,99.28,2.64,142.92999,81.48,60.13,210.99001,148.0,113.06
2022-11-18,151.28999,154.98,87.83,287.29001,94.14,173.89,58.74,68.31,34.04,14.41,48.66,47.79,182.99001,69.38,91.8,85.48,97.8,32.89,147.64,29.87,176.2,133.84,61.14,343.69,273.37,112.05,126.76,104.23,241.22,154.09,79.73,181.33,48.23,142.57001,96.28,100.51,99.13,2.68,143.19,82.27,59.58,210.8,150.23,112.08
2022-11-21,148.00999,157.11,86.41,288.16,92.46,172.94,57.24,68.81,33.13,14.58,48.88,47.62,181.24001,69.77,97.58,85.89,95.83,33.44,146.67999,28.94,175.97,133.05,62.08,338.25,274.51999,109.86,127.63,105.61,242.05,153.17,79.82,184.82001,48.18,144.38,96.9,100.85,98.8,2.75,142.16,79.93,57.99,206.32001,151.14999,110.97
2022-11-22,150.17999,159.78999,87.81,287.04999,93.2,172.5,58.75,69.56,34.89,14.81,49.33,48.38,185.89,71.14,96.21,87.3,97.33,33.85,149.10001,29.82,176.82001,135.03999,62.35,344.95999,274.76001,111.44,128.60001,106.9,245.03,160.38,82.12,184.84,49.08,145.62,97.16,99.9,100.81,2.85,145.33,82.54,60.07,210.33,151.69,114.18
2022-11-23,151.07001,159.39,87.37,283.39999,94.13,174.85001,60.04,70.04,34.98,14.9,48.24,48.57,184.24001,71.81,98.88,87.87,98.82,33.69,148.75,29.67,177.00999,136.48,62.63,348.64001,273.26999,112.24,128.0,106.82,247.58,165.19,82.56,185.08,48.85,146.45,98.11,108.21,100.89,2.85,146.71001,81.97,60.26,211.73,152.42,113.61
2022-11-25,148.11,159.62,87.78,283.73999,93.41,178.36,59.68,70.73,35.27,14.91,48.29,48.4,183.7,71.25,98.87,88.14,97.6,33.99,148.37,29.34,177.24001,136.74001,62.69,351.29001,275.0,111.41,129.03999,107.5,247.49001,162.7,82.72,184.11,49.21,146.72,98.25,106.51,100.9,2.92,148.27,81.4,60.61,213.78999,153.07001,113.21
2022-11-28,144.22,158.42999,86.44,282.62,93.95,171.83,58.98,70.57,34.73,15.03,47.23,48.08,178.36,69.35,95.69,85.47,96.25,33.76,146.17999,28.725,177.33,134.35001,62.7,344.59,272.88,108.78,124.64,108.45,241.75999,158.27,81.39,183.89,49.57,146.60001,97.63,104.29,98.64,2.87,146.50999,79.22,59.6,211.25999,153.50999,109.81
2022-11-29,141.17,158.2,86.18,281.98999,92.42,175.32001,60.81,70.31,35.31,15.34,47.57,48.28,181.03,69.46,94.69,85.66,95.44,34.36,146.49001,28.9,176.09,136.56,62.48,343.13,271.41,109.46,126.13,108.84,240.33,156.39,80.85,182.59,49.49,145.48,97.79,104.4,98.41,2.91,145.39999,79.33,60.99,209.06,152.97,110.54
2022-11-30,148.03,161.17999,88.4,286.39999,96.54,178.88,62.8,71.63,35.9,15.61,48.41,49.72,183.31,70.51,97.87,85.97,101.45,34.59,148.89999,30.07,178.0,138.17999,63.61,356.39999,272.79001,118.1,125.97,110.12,255.14,169.23,83.03,185.50999,50.13,149.16,99.67,109.04,99.78,2.96,147.69,82.98,62.42,217.0,152.42,111.34
2022-12-01,148.31,161.63,86.88,285.94,95.5,175.78,63.02,70.5,35.72,15.7,47.78,49.97,182.49001,70.42,98.59,85.26,101.28,35.03,149.16,29.83,178.74001,136.24001,63.79,360.79999,273.39999,120.44,125.99,109.8,254.69,171.35001,84.11,185.89999,51.08,149.25,102.46,112.67,100.26,2.94,147.66,82.68,61.7,217.0,153.37,110.8
2022-12-02,147.81,163.66,85.9,285.51001,94.13,182.87,63.43,71.05,35.36,15.75,47.24,49.7,181.03,71.56,99.43,86.88,100.83,35.35,148.67,29.41,178.88,135.16,64.35,360.06,273.39999,123.49,126.99,110.04,255.02,168.75999,83.35,185.69,50.91,150.61,104.3,118.72,99.64,2.95,146.53,81.5,60.61,217.66,153.22,109.86
2022-12-05,146.63,163.94,83.96,284.91,91.01,185.10001,62.48,70.15,35.0,15.55,45.64,49.33,176.56,70.42,95.93,84.66,99.87,35.16,147.41,29.17,178.78,131.37,63.47,356.09,271.59,122.43,124.63,110.01,250.2,166.10001,79.43,183.12,50.73,149.09,103.48,119.69,98.26,2.91,143.19,81.62,59.77,213.67999,151.64999,106.85
2022-12-06,142.91,163.72,84.01,283.29001,88.25,178.42999,62.74,70.14,34.37,15.91,44.98,48.59,172.00999,69.97,92.29,85.28,97.31,37.92,147.5,28.6,176.10001,131.59,63.44,347.53,271.76999,114.12,124.58,108.93,245.12,159.87,78.91,181.63,49.71,149.28,101.63,119.09,96.85,2.93,141.09,79.56,60.12,209.08,149.89,103.88
2022-12-07,140.94,165.39999,81.39,285.76001,88.46,176.5,62.45,69.66,33.91,15.71,44.67,48.18,172.52,69.7,92.15,85.0,95.15,36.88,147.27,28.33,177.17,131.5,63.54,347.42001,270.34,113.93,126.35,110.09,244.37,161.2,78.78,182.17999,50.24,150.24001,101.88,120.49,96.63,2.93,141.86,79.24,59.25,207.81,149.11,103.65
2022-12-08,142.64999,165.99001,81.33,285.57001,90.35,179.08,63.47,70.36,33.93,15.45,44.69,48.99,173.53999,69.85,92.55,83.63,93.95,36.6,147.78,28.44,177.2,132.88,63.81,351.17001,273.39001,115.33,126.0,110.85,247.39999,171.69,80.07,183.78,51.78,151.32001,102.06,119.91,96.64,2.91,142.28,80.8,59.76,209.10001,148.78,104.42
2022-12-09,142.16,163.06,79.84,278.64999,89.09,179.53999,63.98,70.14,33.71,15.53,44.86,48.46,168.0,68.89,93.38,81.45,93.07,35.97,147.05,28.24,175.74001,132.16,63.14,348.82999,272.04001,115.9,125.76,108.78,245.42,170.00999,79.86,183.10001,51.72,150.92,102.09,120.37,95.93,2.91,143.34,80.69,58.83,208.7,145.31,103.54
2022-12-12,144.49001,165.32001,81.56,276.78,90.55,186.27,63.09,70.92,34.1,15.71,45.77,49.3,169.75,69.87,94.66,83.21,93.56,35.71,149.21001,28.69,177.84,134.21001,63.97,358.17001,276.62,114.71,126.85,108.97,252.50999,175.35001,81.28,183.97,52.16,152.47,102.6,120.36,96.98,2.91,144.12,80.43,59.76,214.59,148.02,106.09
2022-12-13,145.47,164.78999,81.27,272.26001,92.49,187.13,63.36,70.84,35.01,15.87,46.59,49.64,173.53,70.86,94.7,82.88,95.85,36.15,150.57001,28.73,179.21001,134.08,63.99,357.14999,274.28,120.15,127.29,110.91,256.92001,180.72,80.56,183.87,53.07,152.24001,102.32,122.28,95.97,2.95,144.5,80.51,61.66,213.03999,147.49001,107.25
2022-12-14,143.21001,164.86,80.41,271.13,91.58,188.25,62.41,70.36,34.8,15.56,45.98,49.3,172.33,69.64,94.15,81.47,95.31,35.92,149.86,28.26,179.75999,133.41,63.99,357.51001,274.53,121.59,126.09,111.55,257.22,176.74001,81.82,183.36,54.48,152.84,102.46,122.3,95.48,2.91,144.64999,80.02,60.67,213.32001,146.67,106.46
2022-12-15,136.5,163.10001,78.55,266.14001,88.45,183.72,61.67,69.05,34.28,15.15,44.62,48.15,171.03999,67.81,90.49,78.81,91.2,35.63,142.36,27.15,177.49001,130.10001,63.11,346.25,271.73001,116.15,122.38,109.63,249.00999,169.52,80.07,180.25,53.61,151.11,101.27,118.86,93.79,2.83,141.66,77.61,60.36,207.91,145.36,105.44
2022-12-16,134.50999,160.48,76.11,267.41,87.86,184.7,61.18,68.75,33.68,15.15,44.35,47.81,168.72,67.91,90.08,77.65,90.86,34.95,140.16,26.92,175.67,129.28999,62.75,345.84,266.12,119.43,121.69,109.2,244.69,165.71001,79.58,180.34,51.4,150.44,100.28,115.6,93.45,2.87,140.42999,76.3,59.6,206.89,142.75,104.7
2022-12-19,132.37,161.49001,75.7,265.70001,84.92,185.67999,60.82,68.58,33.95,15.37,43.93,47.4,169.88,67.56,85.78,78.06,89.15,34.87,138.87,26.79,175.48,130.06,62.84,341.26001,265.82999,114.48,122.13,109.44,240.45,162.53999,80.5,181.34,51.36,150.39999,100.61,114.56,92.81,2.84,139.61,76.1,59.95,204.82001,142.8,105.17
2022-12-20,132.3,160.58,76.29,264.75,85.19,188.28999,61.54,68.65,34.08,15.62,43.81,47.37,172.67,67.51,87.02,80.33,89.63,34.99,141.28,26.44,175.67,130.69,62.79,342.95001,267.25,117.09,120.81,109.71,241.8,160.85001,80.94,181.23,51.32,150.46001,100.92,113.74,93.67,2.95,138.83,75.62,60.8,205.36,144.05,106.69
2022-12-21,135.45,162.21001,76.56,266.26001,86.77,196.0,62.66,69.68,35.03,15.8,44.81,47.66,174.7,68.32,86.92,82.98,90.25,35.3,142.14,26.83,177.67999,132.16,63.8,345.69,268.16,119.76,123.46,111.11,244.42999,165.00999,81.5,182.5,51.66,151.84,100.52,114.43,94.57,3.0,137.46001,77.14,63.13,206.81,145.17999,108.06
2022-12-22,132.23,163.27,74.51,265.26001,83.79,188.25,61.41,68.98,34.41,15.65,43.99,47.32,172.08,67.55,86.67,81.77,88.26,35.31,140.88,25.97,177.03,130.66,63.34,341.51999,265.76999,117.12,121.59,111.24,238.19,153.39,80.49,181.09,51.64,152.19,100.86,113.18,93.66,2.96,137.0,75.28,62.16,205.06,143.48,105.88
2022-12-23,131.86,163.10001,74.57,263.92001,85.25,189.06,62.05,69.83,35.01,15.48,44.26,47.48,177.39999,68.73,88.01,81.79,89.81,35.22,141.64999,26.09,177.48,131.28,63.82,343.60001,267.57001,118.04,120.14,111.86,238.73,152.06,80.85,182.25999,51.83,152.62,101.69,113.53,94.37,2.94,137.14,74.89,63.21,205.83,143.77,108.68
2022-12-27,130.03,162.99001,75.54,263.39001,83.04,189.39999,62.74,70.49,35.04,15.41,44.39,47.53,179.63,68.78,86.37,82.84,87.93,35.07,142.42,25.94,177.42999,131.74001,64.21,346.16,266.84,116.88,120.22,112.12,236.96001,141.21001,80.98,183.07001,51.13,153.95,102.68,112.49,94.85,2.95,136.16,74.32,63.38,206.28999,143.81,110.19
2022-12-28,126.04,162.23,75.11,261.42001,81.82,188.38,61.74,70.16,34.58,15.54,44.62,47.07,176.98,67.8,84.17,81.97,86.46,34.78,140.02,25.54,176.66,132.46001,63.57,341.95001,265.10999,115.62,118.29,111.08,234.53,140.36,80.33,181.75,50.8,151.96001,100.94,114.23,93.74,2.93,134.13,73.06,62.49,204.99001,141.28999,108.38
